43	34	89	39	78	30	134	95	69	55	79	63	120	107	60	97	66	120	114	92	137	72	251	70	308	46	300	61	217	87	371	384	885	1109	1519	1651	1194	1166	1577	2494	2757	2445	2460	4266	5291	3038	4177	3071	1170	1059	4339	5682	4479	5268	5454	9186	7163	6071	3827	1813	1654	2374	1875	1096	828	849	526	294	139	194	79	213	144	246	104	155	103	166	119	181	30	135	28	114	95	
376	313	267	176	167	301	428	593	667	669	642	544	377	301	274	373	469	510	482	441	241	69	148	312	443	392	315	115	271	748	1256	1752	2171	2454	2699	2694	2306	1887	1343	630	404	1155	2091	2974	3557	3833	3944	4676	5184	5344	5465	6193	7029	7490	7483	7133	6915	6406	5698	4968	4074	3255	2688	2322	2040	1782	1520	1206	957	739	713	809	941	1016	991	820	637	375	110	213	370	505	520	448	373	
283	278	175	100	193	293	284	242	163	170	178	229	223	124	161	174	115	33	119	95	81	105	171	186	332	527	499	287	485	827	935	781	256	1599	2350	1670	399	1668	2508	2996	3041	2359	2038	1857	703	449	859	2415	2669	1869	3628	3657	4349	7166	7054	4223	1987	2083	3358	3648	2477	1003	489	1282	1203	310	646	970	828	415	138	109	212	359	448	349	96	166	366	520	443	303	142	151	303	
271	298	337	380	318	280	245	187	170	209	262	352	382	405	364	338	242	184	128	213	347	406	515	588	620	687	688	707	752	816	838	852	910	990	1261	1702	2071	2713	3523	4119	4654	5331	5866	6213	6548	6369	6073	5796	5782	5017	4340	3781	4265	4107	3755	3886	4088	4071	4086	4007	3574	3264	2909	2606	2295	1896	1667	1472	1312	1148	967	768	623	543	620	758	881	1024	1059	1045	982	906	771	715	656	
362	447	478	467	404	458	446	472	488	518	507	484	500	453	482	445	423	452	536	520	514	518	364	146	245	396	443	572	890	1299	1711	1753	1563	1604	2176	2427	2033	1310	1169	1086	877	1457	2427	3287	3824	4346	5063	5868	6116	5119	3408	2432	3777	5506	6213	5658	5042	4888	5022	5106	4839	4378	3856	3336	2735	1972	1221	531	460	771	918	951	903	850	737	615	481	432	383	311	342	447	591	622	600	
3358	3484	2355	4148	1787	1791	4434	4264	4891	4212	1251	3872	385	2930	1060	5142	3090	4986	6160	4555	4007	2869	610	3250	4009	6888	3147	4132	4296	2819	10950	12972	10887	13596	18671	23001	32523	22484	26437	54313	44647	13023	47245	40440	58259	15128	10297	17741	6081	36571	14166	37535	58399	45039	28494	7331	13635	54799	59119	41794	25683	30998	26944	19075	9015	9991	5685	1484	5134	3723	3652	3236	5075	3354	1554	1492	2536	4324	3694	2135	1151	6534	1132	434	5478	
201	496	267	306	372	315	438	218	282	552	161	326	230	105	586	245	405	159	243	87	141	886	537	766	285	712	1625	495	1604	1695	1366	4346	3164	2358	4118	3357	6217	4255	3640	2794	3426	10011	7540	14427	8460	10844	7644	6682	13925	16046	17644	8576	9889	20312	18368	18991	8232	3449	3381	4968	7154	4975	4275	2220	868	81	690	1277	595	191	653	745	581	647	200	609	159	369	202	136	282	362	377	219	159	
124	178	196	222	190	182	182	219	206	191	166	204	245	245	148	217	260	302	289	354	353	377	390	433	451	486	570	793	752	830	842	756	854	1124	1264	1577	1567	838	212	1231	2580	3348	3089	2738	2494	2746	3909	3126	1152	656	971	1197	1054	2174	4239	4930	3514	1694	1118	1886	2298	1892	1100	530	124	619	651	761	771	500	226	322	424	437	370	190	311	391	402	241	177	305	388	376	313	
281	263	262	251	279	347	390	350	302	308	333	373	380	386	330	335	343	336	354	430	495	468	485	566	654	680	634	558	743	1053	1127	1003	1217	1739	1977	1700	944	42	1227	2688	3976	4598	4033	2426	922	1769	2325	2022	2149	2975	3899	4703	4967	4653	3430	2034	1118	1603	2422	3143	3357	2977	1942	606	573	1203	1376	1224	1060	865	742	686	686	715	740	718	619	635	645	632	575	602	598	550	531	
570	512	440	475	533	434	394	428	496	474	494	470	390	454	594	616	412	330	484	540	501	575	631	542	558	949	1240	1225	962	848	901	893	1155	1584	1798	1429	581	1059	2688	4239	5346	5996	5815	5240	4134	2910	1854	1974	2740	3059	2829	2868	4072	5566	6208	5572	4445	4044	4454	4733	4263	3387	2631	1965	1217	712	1020	1352	1252	1014	894	916	789	662	596	672	705	706	627	607	653	736	765	714	633	
55	96	143	44	83	37	120	5	67	113	91	81	59	109	206	120	56	171	23	129	153	94	103	202	171	231	147	292	395	418	460	454	654	916	1168	1172	1695	1613	716	1448	2632	3226	1805	2940	2043	664	821	2410	3885	698	3016	6189	7103	4429	2948	4402	3994	3507	3071	1378	1189	701	753	910	247	398	922	524	741	217	309	181	123	153	224	23	82	136	77	37	82	18	201	104	206	
7183	17042	5326	3735	7005	10576	2492	11234	5352	8258	12377	6098	3005	12426	11554	11005	14695	11134	7667	4190	6079	6857	2818	12390	8577	19544	17743	18670	16216	29007	9704	28465	28093	18776	9428	37456	14451	29773	29178	3071	40321	15071	40301	15013	53815	14241	21328	24401	50495	43089	28271	53992	2027	35298	19636	1442	32242	41898	40398	46169	58712	16440	1967	46486	55880	64194	52164	34495	38360	49178	26534	11648	27341	39277	21556	16310	34389	25020	18130	15002	24155	15147	16929	22211	31280	
4220	6998	3141	4401	6841	6796	2645	9335	5846	7397	9764	7100	4874	4295	1990	5985	11648	6798	7597	13415	4710	5741	5166	7609	11505	9775	9801	3940	4697	8326	7915	11870	21566	10584	16737	32733	38996	25455	37457	18296	43570	35081	24710	44467	59062	40275	10079	49947	17148	18077	53583	12120	51100	50810	46239	65177	41749	23264	40919	48098	33545	36914	19691	15836	22080	5875	10198	3033	6141	1774	8302	5068	3078	1574	1299	441	6653	7907	6175	4774	4979	3661	1761	7624	10495	
161	186	171	184	199	194	195	191	220	201	203	232	229	231	236	254	257	263	299	295	289	329	367	373	376	422	468	475	547	612	616	753	925	1052	1116	1148	1272	1242	1185	1085	1392	1625	1945	2140	2534	2757	3083	3311	3487	3560	3682	4094	4233	4326	4643	4998	4849	4120	3492	2999	2309	1845	1608	1505	1296	1105	1019	998	887	808	775	724	657	599	598	554	492	494	462	435	405	417	401	373	380	
103	115	154	145	148	130	128	99	64	43	72	100	162	174	192	181	183	144	133	153	220	249	302	336	335	337	365	435	504	614	642	681	533	544	640	1072	1651	2325	2953	3645	4345	4806	5060	5271	5210	4481	3321	2284	1457	576	1486	2705	3293	4071	4560	4949	4645	4120	3457	2706	2075	1488	1114	799	649	586	555	542	521	515	523	509	492	470	435	380	307	256	231	215	220	243	249	248	219	
84	92	111	30	154	36	50	145	80	160	159	141	150	97	168	188	119	283	125	114	301	93	203	259	209	235	381	697	943	1246	1085	1887	1834	2345	1901	1747	1115	819	1456	2276	697	3214	4715	4694	4325	4033	6270	5564	5647	5794	4637	6688	6729	7999	7359	6512	8370	4740	3901	2671	3351	2387	1796	856	840	551	431	657	174	505	380	308	479	192	258	228	22	222	64	96	179	116	206	167	33	
5330	4428	1469	2250	1127	3084	4983	5491	7211	3249	445	2389	4807	10036	9304	3803	6349	1012	3456	2564	4602	8566	4156	4229	6002	1905	4620	9166	6912	2500	15449	6775	6425	17128	23351	38516	36109	14266	21709	50172	51795	47726	52270	37398	61494	55254	35927	23675	41635	23297	31614	41006	21042	2633	34423	33176	56382	29681	19304	50171	1145	17827	21886	21588	16082	18681	11226	9560	8865	5425	1925	2267	7219	10253	5287	6127	6765	5259	2878	2341	7897	9456	5714	7900	4286	
208	186	32	188	127	144	100	155	146	116	184	223	148	203	156	261	359	304	289	93	579	77	604	367	307	1166	777	1556	503	642	1669	687	1397	1422	1610	3425	2185	4031	1516	3975	1363	3604	6283	5880	5031	6743	4937	6937	8921	5975	7089	3573	2729	9350	12090	13421	14118	8920	6543	4223	3063	2159	2637	1285	1807	1097	705	1545	1076	1608	871	633	1019	519	717	306	40	346	175	347	276	219	230	100	194	
4219	3559	7148	3111	3597	2212	2141	2621	4317	5044	7107	2818	5490	4266	1562	699	4933	4188	5340	5579	3995	5392	772	8224	4715	5805	2533	8134	8897	7343	8196	6318	7847	18699	22369	5504	28700	18177	14055	36269	41328	64615	42628	36163	32886	28811	25735	6140	37606	9716	61525	51546	11509	10178	32417	29326	13262	4822	46917	38805	23334	14933	10007	15082	13114	4994	5644	7707	3759	3952	3639	1688	1936	1889	2358	1865	3198	1114	3595	2604	1545	3390	3498	3132	3649	
159	185	202	187	194	196	221	215	200	254	226	227	249	265	247	258	286	305	286	347	383	378	400	429	480	493	533	586	636	706	936	983	1096	1277	1422	1560	1608	1716	1917	2124	2276	2328	2309	2364	2123	2145	2333	2820	3009	3330	3615	4470	4749	5560	5503	5751	5475	5051	4034	3085	2485	2072	1673	1415	1317	1302	1275	1165	1087	1041	920	838	763	691	626	544	534	492	435	444	411	398	386	379	384	
75	122	79	80	20	113	2	108	15	109	34	87	28	113	42	38	134	58	138	142	92	36	175	151	260	342	254	403	463	386	896	969	545	1002	92	1448	109	1618	1822	2218	1869	3969	3378	5484	4424	4386	3347	1521	4959	3813	4471	2687	5112	8294	8268	9098	6251	4418	3310	4300	4002	2880	1877	947	1287	613	885	431	400	518	298	593	204	373	160	177	192	26	136	92	56	102	103	33	63	
3548	3788	2505	2860	1386	1300	2103	3977	3324	1335	5466	770	2353	834	3252	805	2652	4098	3709	2783	734	2926	1954	2148	1066	1050	5488	2078	7678	7459	7096	2820	2549	20163	25874	18591	41161	17130	21772	53651	4456	27580	24261	12865	32507	41939	16250	35778	3421	35100	60388	53603	21715	23773	7581	64197	45760	913	64876	5734	27179	25736	23325	16981	16226	11642	8787	4820	3145	9577	2995	934	3617	5696	2902	3676	4421	1773	1432	2549	2061	1997	4221	4889	2775	
79	46	79	82	83	94	33	74	46	18	79	92	67	104	78	72	94	77	64	62	86	155	142	147	89	216	420	458	609	618	436	1168	949	1295	1376	2087	2099	2427	2151	2024	2291	2962	3042	4213	4422	6126	6044	5369	3817	5088	6409	6332	5513	8468	8872	7447	5596	3513	2883	2257	2441	788	613	741	271	274	175	332	379	395	344	403	208	178	90	76	59	164	25	91	107	20	101	85	101	
4888	1322	1880	1101	1556	1884	2536	918	1134	3017	3157	2590	2827	200	1284	1305	3112	2189	3996	1745	3431	475	3463	1618	2351	3183	6000	4962	3110	2823	9979	7554	5038	13594	9460	12126	36181	26146	13589	46290	61384	50397	36099	27435	38787	47118	41730	19724	4813	33076	22034	45205	44780	32553	53584	62946	56934	21062	22725	46598	20397	28174	17797	17637	22448	12328	13221	3804	2013	6387	1357	8967	3847	2902	3843	3059	849	1635	3926	6413	4578	4659	2549	3372	2839	
135	122	92	77	101	79	22	59	62	92	51	39	100	98	99	81	97	134	82	26	141	86	114	80	142	184	164	361	563	641	351	261	626	284	718	2055	1405	3294	1718	4120	3948	4450	1479	2746	4047	4882	3550	6486	6329	10400	9046	6189	5518	6942	6690	1429	2012	1842	1567	1185	907	1514	1339	1067	800	555	538	573	223	377	18	311	65	223	59	136	80	117	74	88	69	131	72	81	152	
523	444	338	449	499	413	495	544	450	444	601	523	364	527	608	446	467	672	553	406	644	725	606	759	922	815	941	1321	1330	1198	1509	1740	1475	1170	1339	1054	1158	2687	3451	3021	2962	4635	5702	5279	4481	4353	4099	2566	2652	4888	6464	6854	6258	6554	4490	1568	1050	2395	2427	1834	1888	1738	849	756	1456	1412	964	959	1042	742	784	1141	1038	805	949	1044	809	840	1002	896	764	901	923	718	763	
434	424	470	436	405	427	476	473	496	555	555	505	455	512	536	579	606	608	550	643	761	782	780	912	944	888	1009	1265	1340	1185	1393	1680	1675	1466	1918	2411	2582	2505	2639	2545	1951	1865	4059	6003	6502	5946	4356	2403	885	871	3172	5198	5075	4748	3677	2754	3187	3713	3585	3094	2637	2255	1889	1672	1380	1176	1110	1231	1210	1074	986	987	1049	1057	976	821	767	807	852	837	851	810	783	741	801	
465	529	503	528	582	595	509	553	635	581	486	569	659	612	637	738	758	679	760	798	766	839	1042	1068	1026	1152	1269	1177	1157	1502	1745	1723	1630	1806	1918	1922	2089	2424	2344	1830	1608	2763	4289	5099	4986	4172	3148	2450	1879	693	2641	5648	6594	6415	4721	2750	2984	3226	2379	1655	1851	1893	1428	1134	1267	1157	871	1011	1215	1078	921	984	1000	889	885	915	807	742	808	858	783	808	826	766	664	
474	437	501	478	425	453	525	449	415	523	567	477	468	543	530	565	599	583	559	740	785	670	732	903	915	901	1081	1109	1119	1518	2009	2086	1919	1974	2074	1904	2054	2664	2800	2360	2595	3854	4616	4869	5138	5289	4954	4236	3677	3345	3487	4044	3928	4119	3036	1845	2577	3205	2928	2523	2309	1993	1581	1506	1448	1160	1075	1287	1326	1095	983	1090	1088	1046	993	930	887	951	961	914	905	890	806	782	908	
511	508	498	509	456	545	551	439	461	558	575	544	628	603	507	522	662	619	634	797	815	746	875	1024	906	1027	1285	1316	1196	1579	1982	2021	2006	2167	2244	2341	3013	3655	3566	3124	3558	4034	4092	4888	6154	6549	5698	4471	4276	4212	3975	4320	4032	4184	2959	1882	2431	2969	2760	3169	3232	2566	1735	1891	1849	1239	1039	1361	1273	892	1156	1305	1133	1062	1209	1084	892	964	950	791	832	971	844	716	799	
418	328	428	403	294	262	375	347	271	330	326	301	340	394	282	348	458	410	390	543	595	512	667	795	748	730	999	1096	1125	1499	2040	2347	2517	2607	2372	2261	2844	3673	3683	3426	3933	4931	5214	5118	5192	5504	5468	4504	3430	3286	4831	6729	6203	5202	2923	2402	4029	4745	3983	2738	2102	1710	1271	1471	1774	1671	1619	1591	1374	1101	1263	1422	1244	1015	972	1014	914	938	908	830	752	787	861	908	997	
1114	4202	3671	3808	1624	1877	749	2180	3657	4690	2820	3575	2609	1059	3503	4073	2694	988	1162	3100	1219	3226	1149	5992	2553	3751	1976	6615	880	3001	1261	6839	4410	3530	9348	11738	19600	21249	17071	31144	51480	54698	49121	36290	38741	44910	30910	15330	32706	53381	58997	27575	2041	61360	22562	58432	37936	29237	40275	43891	32048	19412	8944	12216	17693	16729	9186	1516	2395	7918	1451	3092	1380	4509	1110	5552	2648	1719	2390	2878	2412	4449	1301	2838	2303	
231	219	250	248	241	257	265	279	267	300	303	320	324	343	357	355	402	404	452	460	528	539	591	654	717	794	848	940	978	1037	1076	1165	1242	1304	1418	1538	1728	2056	2289	2579	2864	2997	2848	2908	2738	2944	3025	3248	3457	3826	4304	4641	4785	4730	4309	3730	2881	1944	1346	1202	1240	1259	1180	1129	1092	1050	1006	977	931	834	785	732	680	616	588	553	518	491	486	460	423	416	421	400	375	
136	249	42	216	84	248	50	164	151	42	184	81	161	105	170	156	226	319	266	243	248	230	318	35	393	244	84	352	248	550	350	354	798	1272	1345	2373	1456	2638	1499	1469	2214	3468	4580	3675	5148	4228	5650	6092	6712	4797	7139	9121	12523	9840	10722	3419	1815	3357	4784	4204	3188	2415	900	1198	788	865	681	432	288	300	335	411	208	271	146	301	212	133	269	66	276	34	287	133	260	
516	477	521	552	590	538	562	587	604	590	625	602	564	539	615	716	784	815	830	821	849	995	1105	1121	1101	1218	1419	1627	1787	1940	1920	2018	2269	2520	2611	2511	2580	2863	2795	2608	3084	4562	5670	5603	4619	3705	3424	3326	3265	4350	4969	4551	3070	1792	3014	4608	4726	3770	3153	2795	2492	2304	2272	2257	1968	1583	1440	1578	1676	1588	1583	1577	1507	1323	1310	1272	1196	1126	1160	1138	1087	1051	1111	1064	983	
552	646	637	651	638	607	579	635	667	589	602	672	664	606	708	736	743	788	823	833	876	983	986	1047	1227	1307	1292	1441	1682	1702	1567	1804	2090	1968	1975	2499	2822	2621	2479	3233	3858	4613	5089	5396	5395	5052	4260	3607	3859	4495	5097	5511	3640	1406	2529	4165	4249	4018	3923	3941	3515	3111	2769	2368	1729	1546	1698	1683	1434	1347	1366	1322	1244	1266	1161	1035	1053	1056	973	852	927	918	932	933	904	
519	400	484	553	528	445	537	537	439	442	525	490	422	592	611	519	560	736	704	665	805	933	808	801	1058	1143	1089	1163	1298	1154	1214	1537	1624	1236	1371	2025	2100	1644	1943	2728	2811	2427	2395	3124	4034	4079	3659	3616	3687	3285	2845	3394	4552	5006	5243	4576	3358	2799	2969	2873	2558	2593	2894	2771	2277	2071	2081	1844	1640	1818	1944	1645	1332	1415	1470	1242	1155	1228	1163	1013	1083	1090	898	855	1000	
2340	1600	1221	983	1957	1353	3093	2333	1685	2316	1299	1241	1951	2566	1140	1561	1658	2127	1890	3840	1047	2274	1635	1357	4270	2940	511	2698	2080	5239	1787	6911	4551	6320	5755	21471	33129	28780	18685	17761	26723	37621	23351	24561	4501	15371	27693	46739	34736	15383	31415	38029	5760	60369	48636	24603	18534	6473	14666	19815	16779	34677	19926	10463	8067	9030	9620	8519	1113	1447	1501	4956	1910	695	2091	697	2249	2035	1760	2043	1748	1385	1990	4396	1239	
101	48	56	29	118	58	73	113	93	118	41	108	27	82	45	60	112	100	59	93	17	188	95	284	82	257	363	641	547	1148	813	1144	894	685	1092	1647	822	1637	1747	2694	3222	4201	4205	2040	3406	2722	4994	5017	5975	7141	5432	8634	3399	8996	8923	7357	6164	5133	3701	1830	1705	1209	797	1261	821	657	428	402	230	422	143	500	131	437	79	230	79	241	121	230	34	220	77	172	52	
