9.10E-05,1276.542103,-0.028009498,0.019559221,2
4.45E-05,2158.530659,-0.027115745,0.019650076,2
7.64E-05,4418.504697,-0.027147708,0.019838427,2
4.62E-05,1304.364928,-0.027109291,0.019605048,2
4.66E-05,2686.498238,-0.027047923,0.019771785,2
4.95E-05,1910.383309,-0.0272542,0.019668059,2
5.91E-05,1070.059969,-0.027152643,0.019567225,2
0.000102558,1518.873037,-0.027114945,0.019641008,2
7.41E-05,3397.268669,-0.027121156,0.019511631,2
4.48E-05,2577.622289,-0.027201793,0.019484544,2
5.64E-05,17521.68651,-0.027172034,0.021437488,2
5.25E-05,3694.449122,-0.027147513,0.019900043,2
3.36E-05,5298.676348,-0.027177625,0.019991928,2
2.57E-05,2668.03224,-0.027224668,0.019847556,2
4.10E-05,3998.290229,-0.027306072,0.01989882,2
3.33E-05,3798.877008,-0.027150175,0.01990009,2
3.52E-05,8373.688876,-0.0271723,0.02020593,2
6.83E-05,5631.701435,-0.026388452,0.019729725,2
9.50E-05,3112.270267,-0.027149717,0.019716136,2
3.48E-05,1863.221101,-0.02729124,0.019659003,2
7.01E-05,2553.308798,-0.02717609,0.019675048,2
3.64E-05,4362.987427,-0.027959896,0.01983047,2
3.98E-05,1398.70276,-0.027169013,0.01959039,2
9.78E-05,4790.184372,-0.027133244,0.019697771,2
0.000168957,4692.744069,-0.027097622,0.019598751,2
5.68E-05,2585.903806,-0.027162349,0.019555368,2
0.000104479,3353.571606,-0.027197764,0.019588558,2
3.19E-05,2889.11026,-0.027185239,0.019533073,2
3.79E-05,2633.283543,-0.027275007,0.019543205,2
5.44E-05,3275.593757,-0.02712098,0.019641221,2
7.75E-05,4126.773964,-0.027089602,0.019538931,2
3.51E-05,3353.03474,-0.027148299,0.0197925,2
6.77E-05,1790.778368,-0.027127602,0.019461219,2
4.63E-05,3144.298138,-0.027168916,0.019638475,2
5.43E-05,4757.217137,-0.027019788,0.019757208,2
3.37E-05,3858.687453,-0.027100012,0.019830463,2
8.30E-05,3356.322101,-0.027168517,0.019597644,2
8.63E-05,2519.805433,-0.027155287,0.019615588,2
5.24E-05,3323.889917,-0.027154713,0.019624532,2
6.32E-05,2655.590472,-0.027031951,0.019561531,2
5.49E-05,1677.16222,-0.026869383,0.01942807,2
3.46E-05,3980.119651,-0.027063703,0.019581839,2
5.29E-05,1193.827585,-0.027095569,0.019319036,2
2.83E-05,1961.942131,-0.027157932,0.019546061,2
4.93E-05,3810.758208,-0.02705356,0.01967267,2
5.79E-05,2783.248364,-0.027105011,0.019563263,2
0.000119153,2331.976475,-0.02713988,0.019556925,2
7.22E-05,1963.916811,-0.027208986,0.01949299,2
5.17E-05,2791.116238,-0.027630895,0.019447902,2
0.000107417,2107.644372,-0.027124402,0.0193525,2
6.55E-05,1728.853125,-0.026446771,0.019325927,2
6.81E-05,3236.301375,-0.027102556,0.019568338,2
4.82E-05,2278.649828,-0.027656705,0.019502081,2
5.85E-05,1450.525233,-0.027061763,0.019396081,2
2.69E-05,2849.161704,-0.027617973,0.0194785,2
4.85E-05,3217.742862,-0.027088984,0.019507413,2
3.59E-05,5578.96836,-0.026966749,0.019758707,2
2.40E-05,2726.247427,-0.027057664,0.01950988,2
5.42E-05,5770.397084,-0.027033183,0.019517834,2
3.67E-05,1874.774436,-0.026948407,0.019280339,2
5.20E-05,4834.315884,-0.026961745,0.019435059,2
5.44E-05,1765.927682,-0.026862262,0.019274059,2
3.77E-05,544.2010378,-0.026865988,0.018977449,2
6.81E-05,4588.357222,-0.026962111,0.019537257,2
7.92E-05,3091.045898,-0.027019,0.019354128,2
6.43E-05,3793.177453,-0.026982572,0.019320199,2
6.93E-05,544.2643024,-0.026933472,0.018943422,2
5.11E-05,3715.031817,-0.026925504,0.01939721,2
6.74E-05,4157.711133,-0.026931313,0.019152112,2
9.28E-05,1896.925473,-0.026972972,0.0190062,2
9.64E-05,891.4669071,-0.026880666,0.01887396,2
5.69E-05,3165.258352,-0.026897086,0.01900903,2
3.58E-05,2643.941908,-0.026968592,0.018955641,2
3.80E-05,840.7528489,-0.026973024,0.018795217,2
5.95E-05,2751.76618,-0.026935466,0.018909784,2
6.78E-05,2806.022538,-0.026950233,0.018978118,2
9.21E-05,915.959735,-0.026913043,0.018793971,2
5.06E-05,2209.208791,-0.026962374,0.019040029,2
0.00010059,3602.712919,-0.027007475,0.018861768,2
4.58E-05,1369.379415,-0.02642504,0.018681018,2
6.00E-05,3303.901617,-0.026957751,0.018900351,2
0.000132935,1281.794693,-0.027766653,0.018825782,2
4.15E-05,2045.76971,-0.026953115,0.01885776,2
5.92E-05,745.8430826,-0.02698692,0.018609674,2
7.99E-05,2425.063,-0.027029254,0.019051136,2
5.61E-05,2562.863124,-0.027075948,0.018925979,2
7.42E-05,2443.782144,-0.027052622,0.018951023,2
2.42E-05,11587.0418,-0.027150252,0.019742095,2
6.46E-05,4493.485193,-0.027058722,0.019168504,2
4.44E-05,2524.699966,-0.026988661,0.018844609,2
4.36E-05,3928.520641,-0.026981631,0.019000929,2
5.30E-05,2983.156863,-0.02708835,0.018986825,2
8.88E-05,1337.975769,-0.026781534,0.018733191,2
3.85E-05,3608.019748,-0.026960272,0.01910311,2
0.000484535,7650.346732,-0.021732141,0.053424751,2
0.000337021,7701.523986,-0.020993906,0.053214757,2
0.000341739,5467.993005,-0.021289295,0.053270803,2
0.000491963,3591.957189,-0.021806847,0.053170909,2
0.000652232,7867.744423,-0.021666719,0.053279306,2
0.001140194,11771.38275,-0.021668507,0.053467569,2
0.000269566,15031.8987,-0.021819118,0.05346739,2
0.001161142,6071.66274,-0.021683194,0.053435407,2
0.000260394,2869.036787,-0.023080895,0.053285403,2
0.000317054,6975.518929,-0.021165093,0.053446332,2
0.000352678,4563.764428,-0.021015731,0.053525282,2
0.000195374,6881.169472,-0.020805697,0.05363808,2
0.000686404,6934.307947,-0.02091359,0.053640852,2
0.000257069,2058.644463,-0.021659142,0.053545083,2
0.000371145,4728.498054,-0.021732206,0.053784377,2
0.000246815,5396.029045,-0.021790264,0.05375243,2
0.000620671,3850.255315,-0.021741919,0.053830432,2
0.000327205,2851.275587,-0.020851809,0.053818258,2
0.00035494,4121.545006,-0.020890575,0.053819799,2
0.000210089,2804.024528,-0.021226495,0.053851072,2
0.000179236,5344.713198,-0.021499008,0.05397732,2
0.000263056,4670.005467,-0.022049182,0.053946772,2
0.000321407,3118.217528,-0.0224466,0.053932839,2
0.00055795,2780.135363,-0.023461245,0.053727464,2
7.62E-05,8322.334319,-0.021344961,0.053823477,2
0.0005952,2758.719015,-0.021049399,0.053919791,2
0.000439137,3196.175346,-0.021656756,0.053934462,2
0.000306527,3435.509542,-0.02144304,0.054071488,2
0.000186435,2803.481498,-0.021765041,0.053861746,2
0.000146485,3132.663684,-0.021554322,0.054121801,2
0.000253228,8859.816047,-0.023220469,0.054208357,2
0.000256829,9227.593946,-0.019737322,0.054296585,2
0.000340474,3106.506247,-0.021948277,0.054065798,2
0.000182707,5544.942536,-0.021582739,0.054325069,2
0.000165184,4364.824411,-0.023235479,0.054443343,2
0.000107543,4242.036928,-0.021971871,0.016242936,2
0.000719358,5633.281676,-0.022586734,0.054159029,2
0.000269069,8335.429852,-0.021497416,0.054439064,2
0.000416931,2793.56953,-0.021525263,0.054471688,2
0.000314561,3419.176564,-0.021714191,0.05437459,2
0.000335629,3966.497769,-0.021798928,0.054342929,2
0.000413414,3333.486777,-0.021839076,0.054389583,2
0.00024037,5691.529247,-0.02102113,0.054660264,2
0.00014869,12154.00762,-0.022358235,0.054489418,2
0.00026734,5769.094384,-0.021732771,0.054580025,2
0.000186446,5539.794905,-0.021593406,0.054438517,2
0.000183755,14698.23184,-0.021969417,0.054490126,2
0.000233704,11365.18199,-0.021763735,0.054588316,2
0.000368723,2931.185983,-0.021655551,0.054413393,2
0.000471307,8509.779207,-0.021641975,0.05451309,2
4.77E-05,18309.35635,-0.021739414,0.054530532,2
0.000117205,12763.94032,-0.021551492,0.054455394,2
0.000200604,15025.13322,-0.021742908,0.054620517,2
0.000489847,20853.90266,-0.021443202,0.054948396,2
0.000275084,3581.051829,-0.021702663,0.054429408,2
0.000346584,6433.981043,-0.021702675,0.054682484,2
0.000386788,3511.067859,-0.021028691,0.054617926,2
0.000597631,10721.1139,-0.022863923,0.054606527,2
0.000130174,3222.062423,-0.020619027,0.054527699,2
0.000628119,8538.454832,-0.021683453,0.054726749,2
0.000371548,4828.148145,-0.021697943,0.054640125,2
0.000296893,4151.12265,-0.021503763,0.054581989,2
0.000257603,4169.803022,-0.022027839,0.054501812,2
0.000328321,5393.453768,-0.020816947,0.054445076,2
0.000274323,4802.615597,-0.022284825,0.054324275,2
0.000246883,7335.4611,-0.021126141,0.054410815,2
0.000689864,3858.072428,-0.021854142,0.054486051,2
0.000129117,5246.770409,-0.021863749,0.054914935,2
0.000328143,9378.891536,-0.021725134,0.055232576,2
0.000388917,4438.399236,-0.021756728,0.054761541,2
0.000214888,7360.805435,-0.020946109,0.0549503,2
0.000161935,5817.938897,-0.023165227,0.054910727,2
0.000254737,5588.753081,-0.021464792,0.054911995,2
0.000241999,6233.156144,-0.022083489,0.055003319,2
0.000122204,3197.492887,-0.021831274,0.054847738,2
0.000374975,3770.490412,-0.02192618,0.054729814,2
0.000128805,4043.725653,-0.022830897,0.054696604,2
5.67E-05,4593.406875,-0.022272724,0.05477083,2
0.000319937,4518.799454,-0.021254998,0.054610054,2
0.000395263,8174.393784,-0.021705004,0.055301928,2
0.000115339,4098.415423,-0.021803669,0.054799591,2
0.000177814,4333.116092,-0.021961505,0.054820526,2
0.000375531,14753.54987,-0.021891365,0.055426434,2
0.000118124,14291.96549,-0.021653857,0.055585589,2
0.000212071,10464.91459,-0.023320851,0.055086174,2
0.000263092,7024.786111,-0.02128845,0.05497816,2
0.000206266,14265.77191,-0.02091131,0.055251179,2
0.000426206,9114.971426,-0.02153128,0.055009706,2
0.000389556,4677.47946,-0.021482951,0.054598089,2
0.000387315,4742.00597,-0.021666857,0.054804223,2
0.000456282,6903.714829,-0.023299932,0.055034903,2
0.000199267,8110.560019,-0.021171146,0.054912833,2
0.000191372,10863.75077,-0.021385894,0.055369943,2
0.000459169,7849.286676,-0.023036717,0.055167647,2
0.000441969,9650.83831,-0.021200615,0.055134413,2
0.000480279,12173.45777,-0.021514065,0.054922121,2
0.000239315,11432.78143,-0.021857085,0.05528237,2
0.000350531,7141.813846,-0.02158491,0.055161983,2
0.000348714,6537.726807,-0.021539477,0.05514689,2
0.000144514,5361.244671,-0.021149295,0.055033662,2
0.000251609,12168.69076,-0.02224448,0.055326432,2
0.00026069,5229.514395,-0.021344853,0.054957087,2
0.000331874,10649.83876,-0.021596221,0.055470626,2
9.94E-05,6123.104605,-0.021875816,0.055170725,2
0.000402348,5077.107434,-0.021838937,0.055194125,2
0.000226035,6244.4578,-0.022033487,0.055516732,2
0.000224304,8469.361329,-0.0213798,0.05572089,2
0.000298682,8480.109326,-0.021505296,0.055493496,2
0.000187654,13526.24823,-0.021687308,0.055509574,2
7.15E-05,422.6869531,-0.027736073,0.021513892,3
9.20E-05,49.13117781,-0.028148672,0.021528211,3
0.000147597,1033.723998,-0.027812053,0.021594847,3
4.35E-05,1158.167437,-0.027716647,0.021788945,3
5.35E-05,215.9958571,-0.027704728,0.024230625,3
3.58E-05,107.213363,-0.027694899,0.021363089,3
6.28E-05,131.8171814,-0.027579618,0.021367265,3
5.87E-05,622.2426266,-0.026839235,0.000667858,3
4.61E-05,450.0894726,-0.027290531,0.021479816,3
5.51E-05,480.1836498,-0.027694739,0.02145092,3
3.85E-05,651.9822435,-0.027026602,0.021515104,3
6.70E-05,190.568303,-0.027542932,0.02146605,3
3.67E-05,214.2440979,-0.027793676,0.02144644,3
3.13E-05,256.5878559,-0.027595125,0.021454443,3
7.92E-05,126.3779758,-0.027644689,0.021481918,3
5.03E-05,203.2673175,-0.027524968,0.021468162,3
3.40E-05,148.5605687,-0.027725659,0.0214367,3
5.58E-05,133.8733556,-0.027608918,0.021377914,3
0.000102703,411.3817024,-0.027116829,0.021304221,3
3.76E-05,260.0649263,-0.027595859,0.021338008,3
6.83E-05,212.3966064,-0.027613451,0.021369871,3
7.89E-05,120.709056,-0.027641517,0.021372165,3
4.79E-05,129.4190918,-0.028051605,0.021341167,3
0.000113137,498.5469473,-0.027609317,0.021315768,3
3.59E-05,98.60958352,-0.027693487,0.021608273,3
9.51E-05,264.5309303,-0.027675472,0.021601437,3
2.16E-05,47.80077614,-0.027700176,0.021643155,3
4.18E-05,42.93599013,-0.0280703,0.021571322,3
6.71E-05,33.01185432,-0.02774269,0.021510393,3
6.66E-05,82.99375118,-0.027395223,0.021452101,3
3.88E-05,30.78722166,-0.027681258,0.021593598,3
7.68E-05,39.71173793,-0.027700623,0.021494902,3
2.77E-05,44.67852546,-0.02774515,0.021475822,3
3.58E-05,38.47437175,-0.027595837,0.021409748,3
8.97E-05,93.14939993,-0.027653616,0.021496339,3
5.13E-05,107.3447112,-0.027612522,0.021446078,3
7.35E-05,205.2505445,-0.027738136,0.02136044,3
6.00E-05,70.73407459,-0.027666533,0.021376709,3
0.000107925,638.0044953,-0.027908558,0.02127828,3
6.47E-05,380.2604397,-0.027601686,0.02137753,3
0.000100791,302.051252,-0.028290279,0.02135556,3
6.84E-05,319.4389943,-0.027661597,0.021401389,3
1.97E-05,304.7988548,-0.027708747,0.02146272,3
3.12E-05,96.62665272,-0.027656579,0.021414871,3
6.80E-05,51.91661619,-0.027641181,0.021387699,3
8.14E-05,31.9033752,-0.027712368,0.021398727,3
6.21E-05,54.09574033,-0.027630597,0.021310386,3
7.13E-05,70.20244219,-0.027670057,0.0213307,3
6.10E-05,134.8995423,-0.02765659,0.021402362,3
2.74E-05,284.6871657,-0.027297134,0.021390687,3
5.46E-05,287.2776374,-0.027392924,0.021414684,3
3.94E-05,637.7625839,-0.027606132,0.021482439,3
4.05E-05,167.4323389,-0.027459335,0.021470797,3
5.19E-05,118.5083803,-0.027510804,0.021484,3
5.77E-05,229.7432523,-0.026973369,0.021332468,3
4.37E-05,193.207118,-0.027637604,0.021363992,3
8.21E-05,191.230064,-0.027532217,0.021529623,3
9.48E-05,170.5464242,-0.027676855,0.021457425,3
4.37E-05,76.84873067,-0.027709829,0.021479396,3
5.81E-05,65.31088753,-0.027639947,0.021469047,3
3.17E-05,70.38125256,-0.027540103,0.021497166,3
3.60E-05,67.92600407,-0.027348483,0.021383727,3
6.63E-05,49.80111692,-0.027550391,0.021447506,3
7.35E-05,52.07434366,-0.027609746,0.021463312,3
6.04E-05,127.5698925,-0.027666768,0.02147484,3
7.64E-05,127.1706792,-0.027069485,0.021259227,3
2.97E-05,197.26119,-0.027646779,0.021511644,3
8.47E-05,182.0331911,-0.027726411,0.021277141,3
8.92E-05,270.9218967,-0.027578075,0.021404206,3
2.37E-05,1409.519126,-0.027614993,0.021454658,3
6.67E-05,327.0471509,-0.027652535,0.021498744,3
6.70E-05,140.312191,-0.027737112,0.021481636,3
7.03E-05,56.99105032,-0.02752667,0.021395121,3
5.04E-05,224.0975079,-0.027676602,0.021504645,3
6.77E-05,266.8653032,-0.02760438,0.021596716,3
5.10E-05,679.2127762,-0.02758676,0.021599042,3
9.27E-05,70.83782331,-0.027558534,0.021488429,3
9.44E-05,289.5211551,-0.027621368,0.021437514,3
1.75E-05,282.852797,-0.027640399,0.021542259,3
8.66E-05,399.3811461,-0.027702674,0.021554926,3
7.12E-05,251.6293862,-0.027650473,0.02166484,3
3.70E-05,326.0256791,-0.027845571,0.021611455,3
0.000100482,1031.753145,-0.02754749,0.021680996,3
2.47E-05,284.238581,-0.027647747,0.021653811,3
7.51E-05,626.2127685,-0.027580173,0.021621987,3
6.40E-05,410.0805755,-0.027543125,0.02153965,3
4.72E-05,4847.049201,-0.027306374,0.02189655,3
0.000175361,1152.840677,-0.027514848,0.021579361,3
3.10E-05,106.3426193,-0.027566531,0.021510152,3
0.000100535,215.5852207,-0.027266735,0.021343042,3
6.24E-05,204.107324,-0.027568026,0.021315226,3
2.55E-05,111.9813731,-0.027701279,0.021801323,3
6.92E-05,231.5971579,-0.02749691,0.021824819,3
5.92E-05,343.028513,-0.027743061,0.021860378,3
2.32E-05,180.8679182,-0.027649379,0.021705242,3
4.14E-05,30.98925705,-0.027656361,0.021708134,3
7.78E-05,228.727937,-0.02747446,0.021970892,3
6.79E-05,200.3151633,-0.027592631,0.022166629,3
5.29E-05,223.4777432,-0.027663701,0.022065629,3
4.29E-05,102.2259676,-0.02770606,0.021977436,3
4.09E-05,133.027969,-0.027588927,0.021883491,3
4.86E-05,343.5331662,-0.027641693,0.021887263,3
8.37E-05,356.6284906,-0.027642273,0.021892526,3
8.38E-05,209.2536472,-0.027504165,0.021987524,3
